compound_id,true_target,hard_negative,target_type
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_800f3dcd7399,Disease
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_1781e759516c,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_003993957fb9,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_005668237e94,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_0071d323d363,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_009811abd195,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_093461e46ef0,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_0ace1f8e701c,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_120d64215d86,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_2485972eab2b,Disease
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_558ad70336f8,SYMPTOM_078750ea56f7,SYMPTOM_005668237e94,Symptom
COMPOUND_558ad70336f8,SYMPTOM_078750ea56f7,SYMPTOM_0084e48e9830,Symptom
COMPOUND_558ad70336f8,SYMPTOM_078750ea56f7,SYMPTOM_009811abd195,Symptom
COMPOUND_558ad70336f8,SYMPTOM_078750ea56f7,SYMPTOM_00a84885f5d0,Symptom
COMPOUND_558ad70336f8,SYMPTOM_078750ea56f7,SYMPTOM_00ae5da61efb,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_1781e759516c,Symptom
COMPOUND_72dbc3a95fef,SYMPTOM_99158dd7f146,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_72dbc3a95fef,SYMPTOM_99158dd7f146,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_72dbc3a95fef,SYMPTOM_99158dd7f146,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_72dbc3a95fef,SYMPTOM_99158dd7f146,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_72dbc3a95fef,SYMPTOM_99158dd7f146,SYMPTOM_1781e759516c,Symptom
COMPOUND_d4cfc4097a8c,DISEASE_d60c11b4f6b2,DISEASE_071459a0c2fd,Disease
COMPOUND_d4cfc4097a8c,DISEASE_d60c11b4f6b2,DISEASE_093461e46ef0,Disease
COMPOUND_d4cfc4097a8c,DISEASE_d60c11b4f6b2,DISEASE_0ace1f8e701c,Disease
COMPOUND_d4cfc4097a8c,DISEASE_d60c11b4f6b2,DISEASE_120d64215d86,Disease
COMPOUND_d4cfc4097a8c,DISEASE_d60c11b4f6b2,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d4cfc4097a8c,SYMPTOM_a317a04d6ea5,SYMPTOM_003993957fb9,Symptom
COMPOUND_d4cfc4097a8c,SYMPTOM_a317a04d6ea5,SYMPTOM_005668237e94,Symptom
COMPOUND_d4cfc4097a8c,SYMPTOM_a317a04d6ea5,SYMPTOM_0071d323d363,Symptom
COMPOUND_d4cfc4097a8c,SYMPTOM_a317a04d6ea5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d4cfc4097a8c,SYMPTOM_a317a04d6ea5,SYMPTOM_009811abd195,Symptom
COMPOUND_8cb47c5aaa27,SYMPTOM_505f79dcc12b,SYMPTOM_003993957fb9,Symptom
COMPOUND_8cb47c5aaa27,SYMPTOM_505f79dcc12b,SYMPTOM_005668237e94,Symptom
COMPOUND_8cb47c5aaa27,SYMPTOM_505f79dcc12b,SYMPTOM_0071d323d363,Symptom
COMPOUND_8cb47c5aaa27,SYMPTOM_505f79dcc12b,SYMPTOM_0084e48e9830,Symptom
COMPOUND_8cb47c5aaa27,SYMPTOM_505f79dcc12b,SYMPTOM_009811abd195,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_7212b99acdbd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_7212b99acdbd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_7212b99acdbd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_7212b99acdbd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_7212b99acdbd,SYMPTOM_1781e759516c,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_fad12d24d6fa,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_fad12d24d6fa,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_fad12d24d6fa,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_fad12d24d6fa,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_06f3d2b81a9e,SYMPTOM_fad12d24d6fa,SYMPTOM_1781e759516c,Symptom
COMPOUND_02f3fd2897ea,SYMPTOM_240d81476af3,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_02f3fd2897ea,SYMPTOM_240d81476af3,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_02f3fd2897ea,SYMPTOM_240d81476af3,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_02f3fd2897ea,SYMPTOM_240d81476af3,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_02f3fd2897ea,SYMPTOM_240d81476af3,SYMPTOM_1781e759516c,Symptom
COMPOUND_709eef9436bc,SYMPTOM_de00827d7e8e,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_709eef9436bc,SYMPTOM_de00827d7e8e,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_709eef9436bc,SYMPTOM_de00827d7e8e,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_709eef9436bc,SYMPTOM_de00827d7e8e,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_709eef9436bc,SYMPTOM_de00827d7e8e,SYMPTOM_1781e759516c,Symptom
COMPOUND_709eef9436bc,SYMPTOM_b4b1fb71c52c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_709eef9436bc,SYMPTOM_b4b1fb71c52c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_709eef9436bc,SYMPTOM_b4b1fb71c52c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_709eef9436bc,SYMPTOM_b4b1fb71c52c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_709eef9436bc,SYMPTOM_b4b1fb71c52c,SYMPTOM_1781e759516c,Symptom
COMPOUND_709eef9436bc,SYMPTOM_d2d6e1fd96a2,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_709eef9436bc,SYMPTOM_d2d6e1fd96a2,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_709eef9436bc,SYMPTOM_d2d6e1fd96a2,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_709eef9436bc,SYMPTOM_d2d6e1fd96a2,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_709eef9436bc,SYMPTOM_d2d6e1fd96a2,SYMPTOM_1781e759516c,Symptom
COMPOUND_ad0c3803d534,SYMPTOM_f8703b74a201,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_ad0c3803d534,SYMPTOM_f8703b74a201,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_ad0c3803d534,SYMPTOM_f8703b74a201,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_ad0c3803d534,SYMPTOM_f8703b74a201,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_ad0c3803d534,SYMPTOM_f8703b74a201,SYMPTOM_1781e759516c,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_7f628127e24e,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_7f628127e24e,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_7f628127e24e,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_7f628127e24e,SYMPTOM_1781e759516c,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_7f628127e24e,SYMPTOM_195cac6eb729,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_0ebf3cbae989,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_0ebf3cbae989,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_0ebf3cbae989,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_0ebf3cbae989,SYMPTOM_1781e759516c,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_0ebf3cbae989,SYMPTOM_195cac6eb729,Symptom
COMPOUND_2b70dbe4c323,DISEASE_ef3323aa3b9e,DISEASE_120d64215d86,Disease
COMPOUND_2b70dbe4c323,DISEASE_ef3323aa3b9e,DISEASE_33f32d4c3a5c,Disease
COMPOUND_2b70dbe4c323,DISEASE_ef3323aa3b9e,DISEASE_57750b73b487,Disease
COMPOUND_2b70dbe4c323,DISEASE_ef3323aa3b9e,DISEASE_66ce053b0c0b,Disease
COMPOUND_2b70dbe4c323,DISEASE_ef3323aa3b9e,DISEASE_800f3dcd7399,Disease
COMPOUND_2b70dbe4c323,SYMPTOM_b0a86039f54f,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_b0a86039f54f,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_b0a86039f54f,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_b0a86039f54f,SYMPTOM_1781e759516c,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_b0a86039f54f,SYMPTOM_195cac6eb729,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_1ef01892fcb7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_1ef01892fcb7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_1ef01892fcb7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_1ef01892fcb7,SYMPTOM_1781e759516c,Symptom
COMPOUND_2b70dbe4c323,SYMPTOM_1ef01892fcb7,SYMPTOM_195cac6eb729,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_c4b059814f9a,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_c4b059814f9a,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_c4b059814f9a,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_c4b059814f9a,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_c4b059814f9a,SYMPTOM_1781e759516c,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_4d4f65befc86,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_4d4f65befc86,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_4d4f65befc86,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_4d4f65befc86,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_5cbe8250fe43,SYMPTOM_4d4f65befc86,SYMPTOM_1781e759516c,Symptom
COMPOUND_3830239d12ca,SYMPTOM_ac6155f9b05b,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_3830239d12ca,SYMPTOM_ac6155f9b05b,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_3830239d12ca,SYMPTOM_ac6155f9b05b,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_3830239d12ca,SYMPTOM_ac6155f9b05b,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_3830239d12ca,SYMPTOM_ac6155f9b05b,SYMPTOM_1781e759516c,Symptom
COMPOUND_3830239d12ca,SYMPTOM_7c9145c4a20c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_3830239d12ca,SYMPTOM_7c9145c4a20c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_3830239d12ca,SYMPTOM_7c9145c4a20c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_3830239d12ca,SYMPTOM_7c9145c4a20c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_3830239d12ca,SYMPTOM_7c9145c4a20c,SYMPTOM_1781e759516c,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_ac6155f9b05b,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_ac6155f9b05b,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_ac6155f9b05b,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_ac6155f9b05b,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_ac6155f9b05b,SYMPTOM_1781e759516c,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_7c9145c4a20c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_7c9145c4a20c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_7c9145c4a20c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_7c9145c4a20c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_43297ffa8c06,SYMPTOM_7c9145c4a20c,SYMPTOM_1781e759516c,Symptom
